index,name,address,latitude,longitude,url
2304,Oretachi No Nikuya,"194-1 Gongyi Road, West District, Taichung, Taipei & Taichung",24.150747,120.668141,https://guide.michelin.com/en/taichung-region/taichung/restaurant/oretachi-no-nikuya-1195583
2310,Ming Fu,"18-1, Lane 137, Section 2, Zhongshan North Road, Zhongshan District, Taipei, 104, Taipei & Taichung",25.06868,121.53061,https://guide.michelin.com/en/taipei-region/taipei/restaurant/ming-fu
2312,Mipon,"55 Lequn 2nd Road, Zhongshan District, Taipei, 110, Taipei & Taichung",25.0800929,121.5537712,https://guide.michelin.com/en/taipei-region/taipei/restaurant/mipon
2462,Rijnzicht,"Sterreschans 15, Doornenburg, 6686 MS, Netherlands",51.8902472,6.0226879,https://guide.michelin.com/en/gelderland/doornenburg/restaurant/rijnzicht
2535,L'OURS,"Route du Pas de l'Ours 41, Crans Montana, 3963, Switzerland",46.3075979,7.4598671,https://guide.michelin.com/en/wallis/ch-crans-montana/restaurant/l-ours179041
2684,La Bastide de Moustiers,"Chemin de Quinson, Moustiers-Sainte-Marie, 04360, France",43.84058,6.2179,https://guide.michelin.com/en/provence-alpes-cote-dazur/moustiers-sainte-marie/restaurant/la-bastide-de-moustiers
2693,La Gouesnière - Maison Tirel-Guérin,"Lieu-dit Le Limonay, La Gouesnière, 35350, France",48.6150771,-1.9054771,https://guide.michelin.com/en/bretagne/la-gouesniere/restaurant/la-gouesniere
2726,Le Raisin,"2 place Michel-Poisat, Pont-de-Vaux, 01190, France",46.43432,4.93919,https://guide.michelin.com/en/auvergne-rhone-alpes/pont-de-vaux/restaurant/le-raisin
2797,La Magdeleine - Mathias Dandine,"2 rond-point des Charrons, Gémenos, 13420, France",43.297618,5.6235191,https://guide.michelin.com/en/provence-alpes-cote-dazur/gmenos/restaurant/la-magdeleine-mathias-dandine
2865,A Casa di Ma,"Route de Calvi, Lumio, 20260, France",42.5811346,8.8319727,https://guide.michelin.com/en/corse/lumio/restaurant/a-casa-di-ma
2879,Le Cap,"Grand Hôtel du Cap Ferrat, 71 boulevard du Général-de-Gaulle, Saint-Jean-Cap-Ferrat, 06230, France",43.6774405,7.33063,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-jean-cap-ferrat/restaurant/le-cap
2896,Le Manoir du Lys,"Route de Juvigny-sous-Andaine, Bagnoles-de-l'Orne, 61140, France",48.561985,-0.4448214,https://guide.michelin.com/en/normandie/bagnoles-de-l-orne/restaurant/le-manoir-du-lys
2929,L'Auberge de St-Rémy-de-Provence - Fanny Rey & Jonathan Wahid,"12 boulevard Mirabeau, Saint-Rémy-de-Provence, 13210, France",43.7886522,4.8332816,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-rmy-de-provence/restaurant/fanny-rey-jonathan-wahid
2969,Le Puits du Trésor,"21 route des Quatre-Châteaux, Lastours, 11600, France",43.3346453,2.3787415,https://guide.michelin.com/en/occitanie/lastours/restaurant/le-puits-du-tresor
3045,Lalique,"Lieu-dit Peyraguey, Bommes, 33210, France",44.5493811,-0.3374123,https://guide.michelin.com/en/nouvelle-aquitaine/bommes/restaurant/lalique
3120,Hostellerie Le Prieuré Saint-Géry,"rue Lambot 9, Solre-Saint-Géry, 6500, Belgium",50.2176067,4.2434926,https://guide.michelin.com/en/hainaut/solre-saint-gry/restaurant/hostellerie-le-prieure-saint-gery
3143,Le Château de Strainchamps,"rue des Vennes 29, Fauvillers, 6637, Belgium",49.879036,5.683136,https://guide.michelin.com/en/be-luxembourg/fauvillers/restaurant/le-chateau-de-strainchamps
3198,FRANQ,"Kipdorp 10, Antwerpen, 2000, Belgium",51.2211509,4.4057647,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/franq
3232,Der Engel,"Talstraße 14, Sasbachwalden, 77887, Germany",48.6197585,8.1231943,https://guide.michelin.com/en/baden-wurttemberg/sasbachwalden/restaurant/engel
3248,Allgäuer Stuben,"Lindauer Straße 75, Isny im Allgäu, 88316, Germany",47.6887452,10.0314918,https://guide.michelin.com/en/baden-wurttemberg/isny-im-allgu/restaurant/allgauer-stuben
3253,Landhotel zum Hirsch,"Hauptstraße 27, Ostrach, 88356, Germany",47.9517087,9.3809385,https://guide.michelin.com/en/baden-wurttemberg/ostrach/restaurant/landhotel-zum-hirsch
3259,August,"Riepener Straße 21, Bad Nenndorf, 31542, Germany",52.3456,9.33416,https://guide.michelin.com/en/niedersachsen/bad-nenndorf/restaurant/august82886
3264,Landgasthof Schwanen,"Rheinstraße 50, Bad Bellingen, 79415, Germany",47.7321512,7.5570685,https://guide.michelin.com/en/baden-wurttemberg/bad-bellingen/restaurant/landgasthof-schwanen
3270,Aschbacher Hof,"Aschbach 3, Feldkirchen-Westerham, 83620, Germany",47.9182288,11.8183901,https://guide.michelin.com/en/bayern/feldkirchen-westerham/restaurant/aschbacher-hof
3302,Gutshof Andres,"Pettstadt 1, Kirchlauter, 96166, Germany",50.0506833,10.6953005,https://guide.michelin.com/en/bayern/kirchlauter/restaurant/gutshof-andres
3304,Zum Vaas,"Münchener Straße 88, Forstinning, 85661, Germany",48.1597254,11.8989304,https://guide.michelin.com/en/bayern/forstinning/restaurant/zum-vaas
3306,Greifen-Post,"Marktplatz 8, Feuchtwangen, 91555, Germany",49.1678395,10.3314899,https://guide.michelin.com/en/bayern/feuchtwangen/restaurant/greifen-post
3310,Gasthof Brink,"Allee 38, Hövelhof, 33161, Germany",51.8200985,8.657648,https://guide.michelin.com/en/nordrhein-westfalen/hvelhof/restaurant/gasthof-brink
3325,Melkhus,"Rothensande 1, Bad Malente-Gremsmühlen, 23714, Germany",54.1638261,10.5770158,https://guide.michelin.com/en/schleswig-holstein/bad-malente-gremsmuhlen/restaurant/melkhus
3355,Büschker's Stuben,"Kring 6, Vreden, 48691, Germany",52.080968,6.7923156,https://guide.michelin.com/en/nordrhein-westfalen/vreden/restaurant/buschker-s-stuben
3406,Landhaus Lebert,"Schloßstraße 8, Windelsbach, 91635, Germany",49.3996191,10.2994884,https://guide.michelin.com/en/bayern/windelsbach/restaurant/landhaus-lebert
3419,Ménage Bar,"Buttermelcherstraße 9, Munich, 80469, Germany",48.1326209,11.5780118,https://guide.michelin.com/en/bayern/mnchen/restaurant/menage-bar
3435,Lazarus Stube im Oberschwäbischen Hof,"Hauptstraße 9, Schwendi, 88477, Germany",48.1759407,9.975697,https://guide.michelin.com/en/baden-wurttemberg/schwendi/restaurant/esszimmer-im-oberschwabischen-hof
3439,Torkel,"Seehalde 14, Nonnenhorn, 88149, Germany",47.5755272,9.6114549,https://guide.michelin.com/en/bayern/nonnenhorn/restaurant/torkel83045
3453,Adler,"Hindenburgstraße 4, Brackenheim, 74336, Germany",49.0649146,9.065938,https://guide.michelin.com/en/baden-wurttemberg/brackenheim/restaurant/adler79939
3482,Landhaus Hadrys,"An der Halberstädter Chaussee 1, Magdeburg, 39116, Germany",52.0981133,11.5753079,https://guide.michelin.com/en/sachsen-anhalt/magdeburg/restaurant/landhaus-hadrys
3547,Hollist Arms,"The Street, Lodsworth, GU28 9BZ, United Kingdom",50.9995011,-0.679501,https://guide.michelin.com/en/west-sussex/lodsworth/restaurant/hollist-arms
3550,The Royal,"1 St Johns Road, St Leonards on Sea, TN37 6HP, United Kingdom",50.8553011,0.5606237,https://guide.michelin.com/en/east-sussex/st-leonards-on-sea/restaurant/the-royal
3560,Aquitania,"High Street, Seaview, PO34 5EX, United Kingdom",50.7204689,-1.1097587,https://guide.michelin.com/en/isle-of-wight/seaview/restaurant/seaview
3566,Bonnie Badger,"Main Street, Gullane, EH31 2AB, United Kingdom",56.0351457,-2.8309937,https://guide.michelin.com/en/east-lothian/gullane/restaurant/bonnie-badger
3648,Rong Cuisine (Baiziwan South Er Road),"77 Baiziwan South Er Road, Beijing, China Mainland",39.9030002,116.4812986,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/rong-cuisine-baiziwan-south-er-road
3649,The Red Chamber,"1 Jianguomenwai Street, Beijing, China Mainland",39.912885,116.458486,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/the-red-chamber
3651,Bao Du Jin Sheng Long,"Lane 1, Liupukang, Ande Road, Beijing, China Mainland",39.950879,116.384139,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/bao-du-jin-sheng-long
3653,Jingyi (Xicheng),"2 Liulichang East Street, Beijing, China Mainland",39.893798,116.383063,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/jingyi
3654,Liu Quan Ju,"176 Xinjiekou South Street, Beijing, China Mainland",39.932399,116.367123,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/liu-quan-ju
3655,Zen,"97 Qianmen Street, Beijing, China Mainland",39.893083,116.391533,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/zen-1196741
3656,Niujie Halal Man Heng Ji,"14 Ping'anli West Street, Beijing, China Mainland",39.930741,116.361468,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/niujie-halal-man-heng-ji
3657,No. 69 Fangzhuanchang Zhajiangmian (Fangzhuanchang Hutong),"1 Fangzhuanchang Hutong, Beijing, China Mainland",39.93683,116.39342,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/no-69-fangzhuanchang-zhajiangmian
3661,Xi Yuan Ju (Qianmen Street),"2A Qianmen Street, Beijing, China Mainland",39.89811,116.393916,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/xi-yuan-ju-qianmen-street
3662,Yinsan Douzhi (East Xiaoshi Street),"176 East Xiaoshi Street, Beijing, China Mainland",39.889111,116.406674,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/yinsan-douzhi
3663,Tong He Ju (Yuetan South Street),"71A Yuetan South Street, Sanlihe, Beijing, China Mainland",39.912952,116.333821,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/tong-he-ju-yuetan-south-street
3665,Keaami (Chaoyang),"101 Chaoyang North Road, Beijing, China Mainland",39.922485,116.512532,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/keaami
3681,Both Street,"5-7 Fung Yau Street North, Hong Kong",22.4437137,114.0336538,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/both-street
3710,Dragon Inn,"Miles 19, Castle Peak Road, Hong Kong",22.3804027,113.9820092,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/dragon-inn
3737,Chanyue Vegetarian,"No. 48, Section 4, Renmin South Road, Chengdu, China Mainland",30.614718,104.064087,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/chanyue-vegetarian
3738,Ting Yuan 399,"399 Jingjusi, Chengdu, China Mainland",30.623461,104.104228,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/ting-yuan-399
3739,Ming Ting Xiao Guan,"54 Dacisi Road, Chengdu, China Mainland",30.658545,104.080486,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/ming-ting-xiao-guan
3740,Zhuan Zhuan Hui (Lianhua South Road),"27 Lianhua South Road, Chengdu, China Mainland",30.638324,104.094566,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/zhuan-zhuan-hui-lianhua-south-road
3741,Feng Qi Wu,"19 Chenghan South Road, Chengdu, China Mainland",30.590295,104.052441,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/feng-qi-wu
3743,Mind,"85 Longyang Street, Chengdu, China Mainland",30.65163,104.013675,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/mind
3744,Yu Jiu Xiang,"4 Xingrong East Alley, Chengdu, China Mainland",30.635943,104.047612,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/yu-jiu-xiang
3745,Organization South,"669 Wanxiang South Road, Chengdu, China Mainland",30.589246,104.047258,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/organization-south
3747,Fu Rong Huang,"66 Guanghuacun Street, Chengdu, China Mainland",30.667097,104.007964,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/fu-rong-huang
3748,Lao Chengdu San Yang Mian,"46 Guojielou Street, Chengdu, China Mainland",30.672154,104.05607,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/lao-chengdu-san-yang-mian
3750,Nai Ngieb (Phutthamonthon Sai 4),"125/21 Mu 6, Phutthamonthon Sai 4 Road, Salaya, Nakhon Pathom, 73170, Thailand",13.7844522,100.3280304,https://guide.michelin.com/en/nakhon-pathom-region/nakhon-pathom/restaurant/nai-ngieb-phutthamonthon-sai-4
3752,Baan Benjarong Pai (The Crystal SB Ratchapruek),"555/9 Mu 1, Ratchapruek Road, Maha Sawat, Nonthaburi, 11130, Thailand",13.8093876,100.4482496,https://guide.michelin.com/en/nonthaburi-region/nonthaburi/restaurant/baan-benjarong-pai
3754,Fried Banana Rama 5,"116/ Soi 1, Bang Si Thong, Nonthaburi, 11130, Thailand",13.8231029,100.47929,https://guide.michelin.com/en/nonthaburi-region/nonthaburi/restaurant/fried-banana-rama-5
3756,Kaeng Pa (Loong Sa-Nga),"285/162-3 Ngamwongwarn 23 Alley Lane 11, Bang Khen, Nonthaburi, 11000, Thailand",13.8652189,100.5356793,https://guide.michelin.com/en/nonthaburi-region/nonthaburi/restaurant/kaeng-pa-loong-sa-nga
3757,Mon Phochana,"46/11-12 Mu 1, Petch Kasem Road, Lam Kaen, Phang-Nga, 82210, Thailand",8.5936703,98.2565435,https://guide.michelin.com/en/th-phang-nga-region/th-phang-nga/restaurant/mon-phochana
3758,Sam Chong Seafood,"39/1 Mu 9, Petch Kasem Road, Ka Lai, Phang-Nga, 82130, Thailand",8.3051273,98.4190764,https://guide.michelin.com/en/th-phang-nga-region/th-phang-nga/restaurant/sam-chong-seafood
3759,Roe Dang,"55/15 Mu 1, Petchkasem Road, Lam Kaen, Phang-Nga, 82210, Thailand",8.5978493,98.2553505,https://guide.michelin.com/en/th-phang-nga-region/th-phang-nga/restaurant/roe-dang
3762,Sanpakoi Kanomjeen,"Thongkam Market, Soi Thasatoi, Wat Ket, Chiang Mai, 50000, Thailand",18.7859078,99.0086633,https://guide.michelin.com/en/chiang-mai-region/chiang-mai/restaurant/sanpakoi-kanomjeen
3765,Go Neng (Wichayanon),"77 Praisani Road, Chang Moi, Chiang Mai, 50300, Thailand",18.7900026,99.0017724,https://guide.michelin.com/en/chiang-mai-region/chiang-mai/restaurant/go-neng-wichayanon
3769,Tune In Garden,"139 Mu 3, Pong Yang, Chiang Mai, 50180, Thailand",18.8689798,98.8217167,https://guide.michelin.com/en/chiang-mai-region/chiang-mai/restaurant/tune-in-garden
3770,Rote Yiam Beef Noodle,"164/48 Chang Khlan Road, Chang Klan, Chiang Mai, Thailand",18.7779031,98.9992155,https://guide.michelin.com/en/chiang-mai-region/chiang-mai/restaurant/rote-yiam-beef-noodle
3780,Lung Khajohn Wat Ket,"(Opposite to Wat Ketkaram), Charoenrajd Road, Chang Moi, Chiang Mai, 50000, Thailand",18.792313,99.0022428,https://guide.michelin.com/en/chiang-mai-region/chiang-mai/restaurant/lung-khajohn-wat-ket
3784,Baan Ta-Koh-Rai,"112/941 Asian Highway 1 (Bang Pa in-Nakorn Sawan), Khan Ham, Phra Nakhon Si Ayutthaya, 13210, Thailand",14.344874,100.612346,https://guide.michelin.com/en/phra-nakhon-si-syutthaya-region/phra-nakhon-si-ayutthaya/restaurant/baan-ta-koh-rai
3785,Roti Sai Mai Abeedeen-Pranom Sangaroon,"Uthong Road, Pratu Chai, Phra Nakhon Si Ayutthaya, 13000, Thailand",14.3430049,100.5609138,https://guide.michelin.com/en/phra-nakhon-si-syutthaya-region/phra-nakhon-si-ayutthaya/restaurant/roti-sai-mai-abeedeen-pranom-sangaroon
3786,Pa Lek Boat Noodles,"Bang Lan Road (opposite to Maha That temple), Tha Wasukri, Phra Nakhon Si Ayutthaya, 13000, Thailand",14.3554715,100.5691202,https://guide.michelin.com/en/phra-nakhon-si-syutthaya-region/phra-nakhon-si-ayutthaya/restaurant/pa-lek-boat-noodles
3789,Pranom Shredded Chicken Noodles,"47/9 The Building In Front of Panomyong Temple, Ho Rattanachai, Phra Nakhon Si Ayutthaya, 13000, Thailand",14.3621896,100.552816,https://guide.michelin.com/en/phra-nakhon-si-syutthaya-region/phra-nakhon-si-ayutthaya/restaurant/pranom-shredded-chicken-noodles
3790,Roti Sai Mai Mae Pom - Mother Branch,"51/1 Mu 2, Uthong Road, Ho Rattanachai, Phra Nakhon Si Ayutthaya, 13000, Thailand",14.3534184,100.5804553,https://guide.michelin.com/en/phra-nakhon-si-syutthaya-region/phra-nakhon-si-ayutthaya/restaurant/roti-sai-mai-mae-pom-mother-branch
3794,Bokkia Tha Din Daeng,"323 Tha Din Daeng Road, Somdej Chaophraya, Bangkok, 10600, Thailand",13.7335487,100.5025514,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/bokkia-tha-din-daeng
3797,Pae Bronze Pot Porridge 38 Years,"320 Pracha Rat Sai 1 Road, Bangkok, 10800, Thailand",13.8071327,100.5217115,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/pae-jok-38-years
3813,Choy (Phuttha Monthon Sai 2),"9/19 Phuttha Monthon Sai 2 Road, Bang Khae Nuea, Bangkok, 10160, Thailand",13.717711,100.39562,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/choy-phuttha-monthon-sai-2
3827,Somyos,"Chok Chai 4 Soi 72, Bangkok, 10230, Thailand",13.8209715,100.5977885,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/somyos
3830,Khanom Bueang Wan Phueng Noi (Chok Chai 4),"Chok Chai 4 Soi 54 Yaek 5, Bangkok, 10230, Thailand",13.8160267,100.60023,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/khanom-bueang-wan-phueng-noi-chok-chai-4
3832,Lim Lao Ngow (China Town),"In front of the buiding no. 299-301, Song Sawat Road, Maha Pruttaram, Bangkok, 10100, Thailand",13.7374199,100.510266,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/lim-lao-ngow-china-town
3833,Grim Nguan Noodle,"75/70 Soi Chom Thong 16, Chom Thong Road, Bang Kho, Bangkok, 10150, Thailand",13.7001591,100.4711462,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/grim-nguan-noodle
3844,K. Panich,"431-433 Tanao Road, Sao Ching Cha, Bangkok, 10200, Thailand",13.7520907,100.4983633,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/k-panich
3845,Somtum Khun Kan,"6 Soi Wachira Thammasatit 23, Sukhumvit 101/1, Bang Chak, Bangkok, 10260, Thailand",13.685326,100.62123,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/somtum-khun-kan
3849,Sanyod (Sathon-Bang Rak),"89 Soi Charat Wiang, Si Lom, Bangkok, 10500, Thailand",13.7188299,100.5176358,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/sanyod-sathon-bang-rak
3851,Weng (Woeng Nakhon Kasem),"140 Yaowarat Road, Chong Nonsi, Bangkok, 10100, Thailand",13.7443796,100.5040071,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/khao-phad-pu-chang-phueak-woeng-nakhon-kasem
3853,Baannai,"102/13 Soi Kamphaeng Phet 5, Set Siri Road, Sam Sen Nai, Bangkok, 10400, Thailand",13.7797284,100.5304943,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/baannai
3864,Ta Tuay,"57/10 Mu 5,  Soi Ruam Chai 1, Mai Khao, Phuket, 83110, Thailand",8.197292,98.29896,https://guide.michelin.com/en/phuket-region/phuket/restaurant/ta-tuay
3878,Khanom Chin Pa Son,"3 Borirak Bamrung Road, Tai Chang, Phang-Nga, 82000, Thailand",8.466571,98.5328638,https://guide.michelin.com/en/th-phang-nga-region/th-phang-nga/restaurant/khanom-chin-pa-son
3928,Posada Torre Berrueza,"Nuño de Rasura 5, Espinosa de los Monteros, 09560, Spain",43.0766771,-3.5488431,https://guide.michelin.com/en/castilla-y-leon/espinosa-de-los-monteros/restaurant/posada-real-torre-berrueza
3951,Venta de Ulzama,"Carretera NA 1210, Belate (Puerto de), 31797, Spain",43.0329569,-1.6277656,https://guide.michelin.com/en/comunidad-foral-de-navarra/belate-puerto-de/restaurant/venta-de-ulzama
3963,Verat,"Avenida Pallaresa 104, Santa Coloma de Gramenet, 08921, Spain",41.455486,2.2065718,https://guide.michelin.com/en/catalunya/santa-coloma-de-gramenet/restaurant/verat
4348,Gracia GASTROBAR de Barcelona,"5-4-16 Hiroo, Shibuya-ku, Tokyo, 150-0012, Japan",35.650758,139.721829,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/gracia-gastrobar-de-barcelona
4401,Halmaejip,"1-5 Sajik-ro 12-gil, Jongno-gu, SEOUL, South Korea",37.57563,126.9714,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/halmaejip
4429,Bongsanok,"5-6 Banpo-daero 8-gil, Seocho-gu, SEOUL, South Korea",37.4833,127.01245,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/bongsanok
4437,Hwa Hae Dang,"1F, 15 Gukhoe-daero 62-gil, Yeongdeungpo-gu, SEOUL, South Korea",37.52689,126.91706,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/hwa-hae-dang
4440,Yangyang Memil Makguksu,"10 Donggwang-ro 15-gil, Seocho-gu, SEOUL, South Korea",37.49247,126.98826,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/yangyang-memil-makguksu
4441,Jinmi Pyeongyang Naengmyeon,"305-3 Hakdong-ro, Gangnam-gu, SEOUL, South Korea",37.516114,127.036202,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/jinmi-pyungyang-naengmyeon
4450,Tasty Cube,"22-8 Yeonsei-ro 5da-gil, Seodaemun-gu, SEOUL, South Korea",37.55677,126.93456,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/tasty-cube
4525,Kürbishof,"via Guggal 23, Anterivo, 39040, Italy",46.2746922,11.372941,https://guide.michelin.com/en/trentino-alto-adige/anterivo/restaurant/kurbishof
4535,Romani,"via dei Ronchi 2, Vicomero di Torrile, 43031, Italy",44.8844788,10.3155735,https://guide.michelin.com/en/emilia-romagna/vicomero/restaurant/romani
4548,Al Piave,"via Cormons 6 - Fraz. Corona, Mariano del Friuli, 34071, Italy",45.921916,13.4820929,https://guide.michelin.com/en/friuli-venezia-giulia/mariano-del-friuli/restaurant/al-piave
4606,Pascalucci,"via Appia 1, San Nicola Manfredi, 82010, Italy",41.0942246,14.8327808,https://guide.michelin.com/en/campania/san-nicola-manfredi/restaurant/pascalucci
4714,Easeful Cuisine,"90 South Shaanxi Road, Shanghai, China Mainland",31.223137,121.452217,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/easeful-cuisine
4715,Rongshu Noodle Soup with Yellow Croaker,"688 West Nanjing Road, Shanghai, China Mainland",31.230911,121.464584,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/rongshu-noodle-soup-with-yellow-croaker
4716,Nanxiang Steamed Bun (MTP.City God Temple),"85 Yuyuan Road, City God Temple, Shanghai, China Mainland",31.226445,121.491658,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/nanxiang-steamed-bun-city-god-temple
4722,Rong Cuisine (Huangpu),"128 Taicang Road, Shanghai, China Mainland",31.221725,121.4756813,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/rong-cuisine-huangpu
4724,Lan Ting,"180 Middle Xizang Road, Shanghai, China Mainland",31.231238,121.477039,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/lan-ting
4725,Four Seasons,"68 Yuyuan Road, Shanghai, China Mainland",31.218784,121.429505,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/four-seasons
4728,YongFu Mini (Pudong),"899 South Pudong Road, Shanghai, China Mainland",31.233478,121.510812,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/yongfu-mini
4733,A Niang Mian Guan,"36 Sinan Road, Shanghai, China Mainland",31.219411,121.46196,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/a-niang-mian-guan
4741,au soleil couchant,"1-14-25 Shitennoji, Tennoji-ku, Osaka, 543-0051, Japan",34.6544291,135.514153,https://guide.michelin.com/en/osaka-region/osaka/restaurant/au-soleil-couchant
4764,Shunten Shin,"3-8-10 Ueshio, Tennoji-ku, Osaka, 543-0002, Japan",34.665574,135.516878,https://guide.michelin.com/en/osaka-region/osaka/restaurant/shunten-shin
